측정 연도,측정 일자,측정 차수,정점명,측정 라인,수심,위도,경도,분류군(영명),분류군(국명),종(영명),종(국명),단위면적당생물량,피도,빈도,상대피도,상대빈도,중요도
2021,2021-03-11,1,조천,,8,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,35,,,,,
2021,2021-03-11,1,조천,,8,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,34,,,,,
2021,2021-03-11,1,조천,,12,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,46,,,,,
2021,2021-03-11,1,조천,,12,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,10,,,,,
2021,2021-03-11,1,조천,,12,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,12,,,,,
2021,2021-03-11,1,조천,,12,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,16,,,,,
2021,2021-03-11,1,조천,,8,,,Rhodophyta,홍조식물문,Peyssonnelia orientalis,애기바다표고,0,,,,,
2021,2021-03-11,1,조천,,4,,,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,13,,,,,
2021,2021-03-11,1,조천,,4,,,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,30,,,,,
2021,2021-03-11,1,조천,,4,,,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,23,,,,,
2021,2021-03-11,1,조천,,4,,,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,6,,,,,
2021,2021-03-11,1,조천,,8,,,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,2,,,,,
2021,2021-03-11,1,조천,,8,,,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,1,,,,,
2021,2021-03-11,1,조천,,8,,,Rhodophyta,홍조식물문,Dichotomaria falcata,여린두가닥바닷말,3,,,,,
2021,2021-03-11,1,조천,,8,,,Rhodophyta,홍조식물문,Peyssonnelia caulifera,자루바다표고,0,,,,,
2021,2021-03-11,1,조천,,8,,,Rhodophyta,홍조식물문,Peyssonnelia caulifera,자루바다표고,0,,,,,
2021,2021-03-11,1,조천,,8,,,Rhodophyta,홍조식물문,Peyssonnelia caulifera,자루바다표고,1,,,,,
2021,2021-03-11,1,조천,,12,,,Rhodophyta,홍조식물문,Peyssonnelia caulifera,자루바다표고,0,,,,,
2021,2021-03-11,1,조천,,4,,,Rhodophyta,홍조식물문,Corallina pilulifera,작은구슬산호말,3,,,,,
2021,2021-03-11,1,조천,,4,,,Rhodophyta,홍조식물문,Corallina pilulifera,작은구슬산호말,2,,,,,
2021,2021-03-11,1,조천,,4,,,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,0,,,,,
2021,2021-03-11,1,조천,,4,,,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,1,,,,,
2021,2021-03-11,1,조천,,4,,,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,2,,,,,
2021,2021-03-11,1,조천,,8,,,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,2,,,,,
2021,2021-03-11,1,조천,,8,,,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,0,,,,,
2021,2021-03-11,1,조천,,4,,,Rhodophyta,홍조식물문,Corallina officinalis,참산호말,16,,,,,
2021,2021-03-11,1,조천,,4,,,Rhodophyta,홍조식물문,Corallina officinalis,참산호말,5,,,,,
2021,2021-03-11,1,조천,,4,,,Rhodophyta,홍조식물문,Corallina officinalis,참산호말,8,,,,,
2021,2021-03-11,1,조천,,8,,,Rhodophyta,홍조식물문,Corallina officinalis,참산호말,4,,,,,
2021,2021-03-11,1,조천,,4,,,Rhodophyta,홍조식물문,Alatocladia modesta,참화살깃산호말,4,,,,,
2021,2021-03-11,1,조천,,4,,,Rhodophyta,홍조식물문,Alatocladia modesta,참화살깃산호말,2,,,,,
2021,2021-03-11,1,조천,,4,,,Rhodophyta,홍조식물문,Lithophyllum okamurae,혹돌잎,0,,,,,
2021,2021-03-11,1,조천,,8,,,Rhodophyta,홍조식물문,Lithophyllum okamurae,혹돌잎,0,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Plocamium cartilagineum,가는곱슬이,0,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Ochrophyta,대롱편모조식물문,Dictyopteris prolifera,가시뼈대그물말,0,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Ochrophyta,대롱편모조식물문,Dictyopteris prolifera,가시뼈대그물말,2,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,18,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,4,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,39,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Chlorophyta,녹조식물문,Cladophora wrightiana,갈색대마디말,40,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,18,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,32,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,38,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,13,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,13,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,8,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Ochrophyta,대롱편모조식물문,Sargassum horneri,괭생이모자반,25,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Acanthopeltis longiramulosa,긴잎새발,3,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Acanthopeltis longiramulosa,긴잎새발,6,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Acanthopeltis longiramulosa,긴잎새발,4,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Kintokiocolax aggregato-ceranthus,까막살만축,0,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Kintokiocolax aggregato-ceranthus,까막살만축,0,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Chlorophyta,녹조식물문,Cladophora dotyana,낫대마디말,2,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Synarthrophyton chejuensis,낭과쩍,0,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Synarthrophyton chejuensis,낭과쩍,1,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Synarthrophyton chejuensis,낭과쩍,0,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Synarthrophyton chejuensis,낭과쩍,1,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Synarthrophyton chejuensis,낭과쩍,0,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Synarthrophyton chejuensis,낭과쩍,0,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Synarthrophyton chejuensis,낭과쩍,0,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Amphiroa anceps,넓은게발,1,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Amphiroa anceps,넓은게발,10,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Amphiroa anceps,넓은게발,51,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Amphiroa anceps,넓은게발,5,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Amphiroa anceps,넓은게발,38,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Amphiroa foliacea,눈썹마디게발,1,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Amphiroa foliacea,눈썹마디게발,1,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Amphiroa foliacea,눈썹마디게발,3,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Amphiroa foliacea,눈썹마디게발,3,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Chondracanthus tenellus,돌가사리,2,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,10,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,9,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,67,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,38,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,14,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,17,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,14,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,3,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Ochrophyta,대롱편모조식물문,Undaria pinnatifida,미역,2,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,17,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,6,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,9,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,31,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,7,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,20,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,3,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,28,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,15,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,8,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,9,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,11,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Callophyllis japonica,볏붉은잎,1,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Callophyllis japonica,볏붉은잎,1,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Callophyllis japonica,볏붉은잎,1,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Callophyllis japonica,볏붉은잎,1,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Callophyllis japonica,볏붉은잎,2,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Callophyllis japonica,볏붉은잎,3,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Binghamia californica,분홍애기풀,0,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,0,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,23,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,2,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,8,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,13,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,14,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,9,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,4,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Grateloupia angusta,붉은뼈까막살,8,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Symphyocladia pumila,애기보라색우무,3,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Symphyocladia pumila,애기보라색우무,0,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Symphyocladia pumila,애기보라색우무,0,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,1,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,3,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,1,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,2,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,1,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Dichotomaria falcata,여린두가닥바닷말,4,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Dichotomaria falcata,여린두가닥바닷말,14,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Dichotomaria falcata,여린두가닥바닷말,5,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Dichotomaria falcata,여린두가닥바닷말,19,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Dichotomaria falcata,여린두가닥바닷말,1,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Dichotomaria falcata,여린두가닥바닷말,1,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Portieria japonica,왜잎송진내,1,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Portieria japonica,왜잎송진내,4,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Portieria japonica,왜잎송진내,2,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Gelidium elegans,우뭇가사리,3,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Peyssonnelia caulifera,자루바다표고,0,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Peyssonnelia caulifera,자루바다표고,0,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Peyssonnelia caulifera,자루바다표고,0,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Peyssonnelia caulifera,자루바다표고,0,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Callophyllis adhaerens,좁은붉은잎,2,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Ochrophyta,대롱편모조식물문,Dictyota coriacea,참가죽그물바탕말,5,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,2,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,3,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,8,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,2,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,4,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,4,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,1,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,9,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Rhodophyta,홍조식물문,Plocamium telfairiae,참곱슬이,5,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Corallina officinalis,참산호말,2,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Corallina officinalis,참산호말,2,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Corallina officinalis,참산호말,3,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Rhodophyta,홍조식물문,Alatocladia modesta,참화살깃산호말,2,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Chlorophyta,녹조식물문,Codium fragile,청각,10,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Chlorophyta,녹조식물문,Cladophora japonica,큰대마디말,3,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Chlorophyta,녹조식물문,Cladophora japonica,큰대마디말,2,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Ochrophyta,대롱편모조식물문,Sargassum macrocarpum,큰열매모자반,24,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Ochrophyta,대롱편모조식물문,Sargassum macrocarpum,큰열매모자반,2,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Ochrophyta,대롱편모조식물문,Sargassum macrocarpum,큰열매모자반,5,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Ochrophyta,대롱편모조식물문,Sargassum macrocarpum,큰열매모자반,14,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Ochrophyta,대롱편모조식물문,Sargassum macrocarpum,큰열매모자반,17,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Ochrophyta,대롱편모조식물문,Sargassum macrocarpum,큰열매모자반,23,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Ochrophyta,대롱편모조식물문,Sargassum macrocarpum,큰열매모자반,10,,,,,
2021,2021-03-15,1,우도(비양),,8,,,Ochrophyta,대롱편모조식물문,Sargassum serratifolium,톱니모자반,7,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Ochrophyta,대롱편모조식물문,Sargassum serratifolium,톱니모자반,2,,,,,
2021,2021-03-15,1,우도(비양),,12,,,Ochrophyta,대롱편모조식물문,Sargassum serratifolium,톱니모자반,35,,,,,
2021,2021-03-15,1,우도(비양),,4,,,Rhodophyta,홍조식물문,Lithophyllum okamurae,혹돌잎,0,,,,,
2021,2021-03-23,1,추자,,4,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,17,,,,,
2021,2021-03-23,1,추자,,8,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,27,,,,,
2021,2021-03-23,1,추자,,8,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,7,,,,,
2021,2021-03-23,1,추자,,12,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,62,,,,,
2021,2021-03-23,1,추자,,12,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,10,,,,,
2021,2021-03-23,1,추자,,12,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,6,,,,,
2021,2021-03-23,1,추자,,4,,,Rhodophyta,홍조식물문,Synarthrophyton chejuensis,낭과쩍,0,,,,,
2021,2021-03-23,1,추자,,4,,,Rhodophyta,홍조식물문,Amphiroa anceps,넓은게발,9,,,,,
2021,2021-03-23,1,추자,,4,,,Rhodophyta,홍조식물문,Amphiroa anceps,넓은게발,4,,,,,
2021,2021-03-23,1,추자,,4,,,Rhodophyta,홍조식물문,Amphiroa anceps,넓은게발,26,,,,,
2021,2021-03-23,1,추자,,8,,,Rhodophyta,홍조식물문,Amphiroa anceps,넓은게발,9,,,,,
2021,2021-03-23,1,추자,,8,,,Rhodophyta,홍조식물문,Amphiroa anceps,넓은게발,9,,,,,
2021,2021-03-23,1,추자,,12,,,Rhodophyta,홍조식물문,Amphiroa anceps,넓은게발,13,,,,,
2021,2021-03-23,1,추자,,12,,,Rhodophyta,홍조식물문,Amphiroa anceps,넓은게발,22,,,,,
2021,2021-03-23,1,추자,,4,,,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,2,,,,,
2021,2021-03-23,1,추자,,4,,,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,9,,,,,
2021,2021-03-23,1,추자,,8,,,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,4,,,,,
2021,2021-03-23,1,추자,,8,,,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,4,,,,,
2021,2021-03-23,1,추자,,8,,,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,14,,,,,
2021,2021-03-23,1,추자,,8,,,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,18,,,,,
2021,2021-03-23,1,추자,,12,,,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,4,,,,,
2021,2021-03-23,1,추자,,12,,,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,5,,,,,
2021,2021-03-23,1,추자,,12,,,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,18,,,,,
2021,2021-03-23,1,추자,,12,,,Rhodophyta,홍조식물문,Corallina crassisima,둘레혹산호말,1,,,,,
2021,2021-03-23,1,추자,,4,,,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,22,,,,,
2021,2021-03-23,1,추자,,4,,,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,15,,,,,
2021,2021-03-23,1,추자,,4,,,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,21,,,,,
2021,2021-03-23,1,추자,,4,,,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,12,,,,,
2021,2021-03-23,1,추자,,8,,,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,11,,,,,
2021,2021-03-23,1,추자,,8,,,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,16,,,,,
2021,2021-03-23,1,추자,,8,,,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,2,,,,,
2021,2021-03-23,1,추자,,8,,,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,6,,,,,
2021,2021-03-23,1,추자,,12,,,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,2,,,,,
2021,2021-03-23,1,추자,,12,,,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,12,,,,,
2021,2021-03-23,1,추자,,12,,,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,3,,,,,
2021,2021-03-23,1,추자,,12,,,Rhodophyta,홍조식물문,Corallina aberrans,방황혹산호말,8,,,,,
2021,2021-03-23,1,추자,,4,,,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,1,,,,,
2021,2021-03-23,1,추자,,4,,,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,1,,,,,
2021,2021-03-23,1,추자,,4,,,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,1,,,,,
2021,2021-03-23,1,추자,,8,,,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,2,,,,,
2021,2021-03-23,1,추자,,8,,,Rhodophyta,홍조식물문,Amphiroa ephedraea,에페드라게발,1,,,,,
2021,2021-03-23,1,추자,,4,,,Ochrophyta,대롱편모조식물문,Myagropsis myagroides,외톨개모자반,16,,,,,
2021,2021-03-23,1,추자,,12,,,Rhodophyta,홍조식물문,Peyssonnelia caulifera,자루바다표고,1,,,,,
2021,2021-03-23,1,추자,,8,,,Rhodophyta,홍조식물문,Corallina officinalis,참산호말,2,,,,,
2021,2021-03-23,1,추자,,8,,,Rhodophyta,홍조식물문,Corallina officinalis,참산호말,2,,,,,
2021,2021-03-23,1,추자,,12,,,Rhodophyta,홍조식물문,Corallina officinalis,참산호말,2,,,,,
2021,2021-03-23,1,추자,,4,,,Rhodophyta,홍조식물문,Alatocladia modesta,참화살깃산호말,3,,,,,
2021,2021-03-23,1,추자,,8,,,Rhodophyta,홍조식물문,Alatocladia modesta,참화살깃산호말,3,,,,,
2021,2021-03-23,1,추자,,8,,,Rhodophyta,홍조식물문,Alatocladia modesta,참화살깃산호말,2,,,,,
2021,2021-03-23,1,추자,,4,,,Ochrophyta,대롱편모조식물문,Sargassum macrocarpum,큰열매모자반,3,,,,,
2021,2021-03-23,1,추자,,8,,,Ochrophyta,대롱편모조식물문,Sargassum macrocarpum,큰열매모자반,21,,,,,
2021,2021-03-23,1,추자,,8,,,Ochrophyta,대롱편모조식물문,Sargassum serratifolium,톱니모자반,11,,,,,
2021,2021-03-23,1,추자,,12,,,Ochrophyta,대롱편모조식물문,Sargassum serratifolium,톱니모자반,12,,,,,
2021,2021-03-26,1,일과,,4,,,Rhodophyta,홍조식물문,Plocamium cartilagineum,가는곱슬이,0,,,,,
2021,2021-03-26,1,일과,,4,,,Ochrophyta,대롱편모조식물문,Dictyopteris prolifera,가시뼈대그물말,1,,,,,
2021,2021-03-26,1,일과,,4,,,Ochrophyta,대롱편모조식물문,Dictyopteris prolifera,가시뼈대그물말,3,,,,,
2021,2021-03-26,1,일과,,4,,,Rhodophyta,홍조식물문,Schizymenia dubyi,갈래잎,0,,,,,
2021,2021-03-26,1,일과,,12,,,Rhodophyta,홍조식물문,Schizymenia dubyi,갈래잎,2,,,,,
2021,2021-03-26,1,일과,,12,,,Rhodophyta,홍조식물문,Schizymenia dubyi,갈래잎,0,,,,,
2021,2021-03-26,1,일과,,4,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,48,,,,,
2021,2021-03-26,1,일과,,4,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,43,,,,,
2021,2021-03-26,1,일과,,4,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,49,,,,,
2021,2021-03-26,1,일과,,8,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,109,,,,,
2021,2021-03-26,1,일과,,8,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,13,,,,,
2021,2021-03-26,1,일과,,8,,,Ochrophyta,대롱편모조식물문,Ecklonia cava,감태,25,,,,,
